# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 37000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-12-03 08:04:16
# Original Data Points: 1603
# Sampled Data Points (5-sec intervals): 1603
# Time Range: 0 - 13638 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),Segment,Segment Title
831,23313,56.0,300,200,976,1559,1023,9875,2975,1124,0.5,5.4,4,Climb (IAS)
836,23394,56.4,300,200,969,1554,1023,9874,2974,1120,0.501,5.4,4,Climb (IAS)
841,23474,56.8,300,200,963,1550,1023,9872,2972,1117,0.502,5.3,4,Climb (IAS)
846,23554,57.2,301,200,957,1545,1022,9870,2970,1114,0.503,5.3,4,Climb (IAS)
851,23633,57.7,301,200,951,1541,1022,9869,2969,1111,0.504,5.3,4,Climb (IAS)
856,23712,58.1,302,200,945,1537,1022,9867,2967,1108,0.505,5.2,4,Climb (IAS)
861,23791,58.5,302,200,939,1532,1021,9866,2966,1105,0.506,5.2,4,Climb (IAS)
866,23869,58.9,303,200,933,1528,1021,9864,2964,1102,0.506,5.1,4,Climb (IAS)
871,23946,59.3,303,200,928,1524,1021,9863,2963,1098,0.507,5.1,4,Climb (IAS)
876,24023,59.8,303,200,922,1520,1021,9861,2961,1095,0.508,5.1,4,Climb (IAS)
881,24100,60.2,304,200,916,1516,1020,9860,2960,1092,0.509,5.0,4,Climb (IAS)
886,24176,60.6,304,200,910,1511,1020,9858,2958,1089,0.51,5.0,4,Climb (IAS)
891,24251,61.0,305,200,904,1507,1020,9857,2957,1086,0.511,4.9,4,Climb (IAS)
896,24326,61.4,305,200,898,1503,1020,9855,2955,1083,0.512,4.9,4,Climb (IAS)
901,24401,61.9,305,200,892,1499,1020,9854,2954,1081,0.513,4.9,4,Climb (IAS)
906,24475,62.3,306,200,887,1495,1019,9852,2952,1078,0.513,4.8,4,Climb (IAS)
911,24549,62.7,306,200,881,1491,1019,9851,2951,1075,0.514,4.8,4,Climb (IAS)
916,24622,63.1,307,200,875,1487,1019,9849,2949,1072,0.515,4.8,4,Climb (IAS)
921,24694,63.6,307,200,869,1483,1019,9848,2948,1069,0.516,4.7,4,Climb (IAS)
926,24767,64.0,308,200,864,1479,1019,9846,2946,1066,0.517,4.7,4,Climb (IAS)
931,24838,64.4,308,200,858,1475,1018,9845,2945,1063,0.518,4.6,4,Climb (IAS)
936,24909,64.9,308,200,852,1472,1018,9843,2943,1061,0.519,4.6,4,Climb (IAS)
941,24980,65.3,309,200,846,1468,1018,9842,2942,1058,0.519,4.6,4,Climb (IAS)
946,25050,65.7,309,200,841,1464,1018,9840,2940,1055,0.52,4.5,4,Climb (IAS)
951,25120,66.1,309,200,835,1460,1018,9839,2939,1052,0.521,4.5,4,Climb (IAS)
956,25190,66.6,310,200,830,1456,1018,9837,2937,1050,0.522,4.5,4,Climb (IAS)
961,25258,67.0,310,200,824,1453,1017,9836,2936,1047,0.523,4.4,4,Climb (IAS)
966,25327,67.4,311,200,818,1449,1017,9835,2935,1044,0.524,4.4,4,Climb (IAS)
971,25395,67.9,311,200,813,1445,1017,9833,2933,1042,0.524,4.4,4,Climb (IAS)
976,25462,68.3,311,200,807,1442,1017,9832,2932,1039,0.525,4.3,4,Climb (IAS)
981,25529,68.7,312,200,802,1438,1017,9830,2930,1036,0.526,4.3,4,Climb (IAS)
986,25596,69.2,312,200,796,1435,1017,9829,2929,1034,0.527,4.3,4,Climb (IAS)
991,25662,69.6,313,200,791,1431,1017,9827,2927,1031,0.528,4.2,4,Climb (IAS)
996,25727,70.0,313,200,786,1427,1016,9826,2926,1029,0.528,4.2,4,Climb (IAS)
1001,25793,70.5,313,200,780,1424,1016,9825,2925,1026,0.529,4.2,4,Climb (IAS)
1006,25857,70.9,314,200,775,1420,1016,9823,2923,1024,0.53,4.1,4,Climb (IAS)
1011,25922,71.3,314,200,772,1417,1014,9822,2922,1021,0.53,4.1,5,Climb (Mach)
1016,25986,71.8,313,199,770,1414,1012,9820,2920,1019,0.53,4.1,5,Climb (Mach)
1021,26050,72.2,313,199,768,1411,1010,9819,2919,1017,0.53,4.1,5,Climb (Mach)
1026,26114,72.6,313,199,767,1408,1007,9817,2917,1014,0.53,4.1,5,Climb (Mach)
1031,26178,73.1,313,198,765,1404,1005,9816,2916,1012,0.53,4.1,5,Climb (Mach)
1036,26242,73.5,313,198,763,1401,1003,9815,2915,1010,0.53,4.1,5,Climb (Mach)
1041,26305,74.0,313,198,761,1398,1001,9813,2913,1008,0.53,4.1,5,Climb (Mach)
1046,26368,74.4,313,198,759,1395,998,9812,2912,1005,0.53,4.0,5,Climb (Mach)
1051,26431,74.8,313,197,757,1392,996,9810,2910,1003,0.53,4.0,5,Climb (Mach)
1056,26494,75.3,313,197,755,1389,994,9809,2909,1001,0.53,4.0,5,Climb (Mach)
1061,26557,75.7,313,197,753,1386,992,9808,2908,998,0.53,4.0,5,Climb (Mach)
1066,26620,76.1,313,196,751,1382,990,9806,2906,996,0.53,4.0,5,Climb (Mach)
1071,26683,76.6,312,196,749,1379,987,9805,2905,994,0.53,4.0,5,Climb (Mach)
1076,26745,77.0,312,196,747,1376,985,9804,2904,992,0.53,4.0,5,Climb (Mach)
1081,26807,77.4,312,195,746,1373,983,9802,2902,990,0.53,4.0,5,Climb (Mach)
1086,26869,77.9,312,195,744,1370,981,9801,2901,987,0.53,4.0,5,Climb (Mach)
1091,26931,78.3,312,195,742,1367,979,9799,2899,985,0.53,4.0,5,Climb (Mach)
1096,26993,78.7,312,195,740,1364,977,9798,2898,983,0.53,4.0,5,Climb (Mach)
1101,27054,79.2,312,194,738,1361,975,9797,2897,981,0.53,3.9,5,Climb (Mach)
1106,27116,79.6,312,194,736,1358,973,9795,2895,978,0.53,3.9,5,Climb (Mach)
1111,27177,80.0,312,194,734,1355,971,9794,2894,976,0.53,3.9,5,Climb (Mach)
1116,27238,80.5,312,193,731,1352,969,9793,2893,974,0.53,3.9,5,Climb (Mach)
1121,27299,80.9,312,193,729,1349,967,9791,2891,972,0.53,3.9,5,Climb (Mach)
1126,27359,81.3,311,193,727,1346,965,9790,2890,970,0.53,3.9,5,Climb (Mach)
1131,27420,81.8,311,193,725,1342,963,9789,2889,967,0.53,3.9,5,Climb (Mach)
1136,27480,82.2,311,192,723,1339,961,9787,2887,965,0.53,3.9,5,Climb (Mach)
1141,27540,82.6,311,192,721,1336,959,9786,2886,963,0.53,3.9,5,Climb (Mach)
1146,27600,83.1,311,192,719,1333,957,9785,2885,961,0.53,3.9,5,Climb (Mach)
1151,27660,83.5,311,191,717,1330,955,9783,2883,959,0.53,3.8,5,Climb (Mach)
1156,27720,83.9,311,191,715,1327,953,9782,2882,957,0.53,3.8,5,Climb (Mach)
1161,27779,84.3,311,191,713,1325,951,9781,2881,955,0.53,3.8,5,Climb (Mach)
1166,27839,84.8,311,191,711,1322,949,9779,2879,952,0.53,3.8,5,Climb (Mach)
1171,27898,85.2,311,190,709,1319,947,9778,2878,950,0.53,3.8,5,Climb (Mach)
1176,27957,85.6,311,190,707,1316,945,9777,2877,948,0.53,3.8,5,Climb (Mach)
1181,28015,86.1,311,190,704,1313,943,9775,2875,946,0.53,3.8,5,Climb (Mach)
1186,28074,86.5,310,190,702,1310,941,9774,2874,944,0.53,3.8,5,Climb (Mach)
1191,28132,86.9,310,189,700,1307,940,9773,2873,942,0.53,3.8,5,Climb (Mach)
1196,28191,87.4,310,189,698,1304,938,9771,2871,940,0.53,3.8,5,Climb (Mach)
1201,28249,87.8,310,189,696,1301,936,9770,2870,938,0.53,3.7,5,Climb (Mach)
1206,28307,88.2,310,188,694,1298,934,9769,2869,936,0.53,3.7,5,Climb (Mach)
1211,28364,88.7,310,188,692,1295,932,9767,2867,933,0.53,3.7,5,Climb (Mach)
1216,28422,89.1,310,188,689,1292,930,9766,2866,931,0.53,3.7,5,Climb (Mach)
1221,28479,89.5,310,188,687,1290,929,9765,2865,929,0.53,3.7,5,Climb (Mach)
1226,28536,90.0,310,187,685,1287,927,9764,2864,927,0.53,3.7,5,Climb (Mach)
1231,28593,90.4,310,187,683,1284,925,9762,2862,925,0.53,3.7,5,Climb (Mach)
1236,28650,90.8,310,187,681,1281,923,9761,2861,923,0.53,3.7,5,Climb (Mach)
1241,28707,91.2,309,187,678,1278,922,9760,2860,921,0.53,3.7,5,Climb (Mach)
1246,28763,91.7,309,186,676,1275,920,9759,2859,919,0.53,3.6,5,Climb (Mach)
1251,28819,92.1,309,186,674,1273,918,9757,2857,917,0.53,3.6,5,Climb (Mach)
1256,28875,92.5,309,186,672,1270,917,9756,2856,915,0.53,3.6,5,Climb (Mach)
1261,28931,93.0,309,186,670,1267,915,9755,2855,913,0.53,3.6,5,Climb (Mach)
1266,28987,93.4,309,185,667,1264,913,9753,2853,911,0.53,3.6,5,Climb (Mach)
1271,29042,93.8,309,185,665,1261,912,9752,2852,909,0.53,3.6,5,Climb (Mach)
1276,29098,94.2,309,185,663,1259,910,9751,2851,907,0.53,3.6,5,Climb (Mach)
1281,29153,94.7,309,185,661,1256,908,9750,2850,905,0.53,3.6,5,Climb (Mach)
1286,29208,95.1,309,184,659,1253,907,9748,2848,903,0.53,3.6,5,Climb (Mach)
1291,29263,95.5,309,184,656,1250,905,9747,2847,901,0.53,3.5,5,Climb (Mach)
1296,29317,96.0,309,184,654,1248,903,9746,2846,899,0.53,3.5,5,Climb (Mach)
1301,29372,96.4,308,184,652,1245,902,9745,2845,897,0.53,3.5,5,Climb (Mach)
1306,29426,96.8,308,183,650,1242,900,9743,2843,895,0.53,3.5,5,Climb (Mach)
1311,29480,97.2,308,183,647,1240,899,9742,2842,893,0.53,3.5,5,Climb (Mach)
1316,29534,97.7,308,183,645,1237,897,9741,2841,891,0.53,3.5,5,Climb (Mach)
1321,29587,98.1,308,183,643,1234,896,9740,2840,889,0.53,3.5,5,Climb (Mach)
1326,29641,98.5,308,182,641,1232,894,9738,2838,887,0.53,3.5,5,Climb (Mach)
1331,29694,99.0,308,182,638,1229,893,9737,2837,886,0.53,3.5,5,Climb (Mach)
1336,29747,99.4,308,182,636,1226,891,9736,2836,884,0.53,3.4,5,Climb (Mach)
1341,29800,99.8,308,182,634,1224,890,9735,2835,882,0.53,3.4,5,Climb (Mach)
1346,29853,100.2,308,181,632,1221,888,9734,2834,880,0.53,3.4,5,Climb (Mach)
